"which_list","list_id","display_id","condition","target_object","modal","target_image","competitor_image","other1_image","other2_image","LT","RT","LB","RB","item_id","list_name","trial_in_list","variant","sentence","instruction","color_pair","marble_orientation","wheel_option","target_loc","competitor_loc"
"List1",1,8,"exp","wheel","usually","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_y-b.png","marble_100-0_y.png","wheel_25-75_b-y.png","marble_25-75_y-b.png","wheel_100-0_b.png","marble_100-0_y.png","8_wheel","List1",11,"V1","The arrow usually lands on yellow.","The |arrow |usually lands on |yellow.","b-y","y->b","flipped","LT","LB"
"List1",1,8,"exp","marble","never","marble_100-0_y.png","marble_25-75_y-b.png","wheel_100-0_b.png","wheel_25-75_b-y.png","wheel_25-75_b-y.png","marble_25-75_y-b.png","wheel_100-0_b.png","marble_100-0_y.png","8_marble","List1",12,"V1","The marble never lands on blue.","The |marble |never lands on |blue.","b-y","y->b","flipped","RB","RT"
"List1",1,11,"exp","wheel","rarely","wheel_25-75_y-g.png","wheel_100-0_y.png","marble_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_y-g.png","marble_25-75_y-g.png","wheel_100-0_y.png","marble_100-0_y.png","11_wheel","List1",13,"V1","The arrow rarely lands on yellow.","The |arrow |rarely lands on |yellow.","g-y","y->g","same","LT","LB"
"List1",1,11,"exp","marble","always","marble_100-0_y.png","marble_25-75_y-g.png","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_25-75_y-g.png","wheel_25-75_y-g.png","marble_100-0_y.png","wheel_100-0_y.png","11_marble","List1",14,"V1","The marble always lands on yellow.","The |marble |always lands on |yellow.","g-y","y->g","same","LB","LT"
"List1",1,12,"exp","wheel","never","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_100-0_y.png","marble_25-75_y-g.png","wheel_25-75_g-y.png","marble_25-75_y-g.png","wheel_100-0_g.png","marble_100-0_y.png","12_wheel","List1",15,"V1","The arrow never lands on yellow.","The |arrow |never lands on |yellow.","g-y","y->g","flipped","LB","LT"
"List1",1,12,"exp","marble","usually","marble_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_g-y.png","wheel_100-0_g.png","wheel_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","marble_25-75_y-g.png","12_marble","List1",16,"V1","The marble usually lands on green.","The |marble |usually lands on |green.","g-y","y->g","flipped","RB","RT"
"List1",1,1,"filler","wheel","0","wheel_100-0_b.png","wheel_25-75_b-g.png","marble_100-0_b.png","marble_25-75_b-g.png","marble_100-0_b.png","wheel_100-0_b.png","marble_25-75_b-g.png","wheel_25-75_b-g.png","1_wheel","List1",17,"V1","The arrow has a 0 percent chance of landing on green.","The |arrow |has a 0 percent chance of landing on |green.","b-g","b->g","same","RT","RB"
"List1",1,1,"filler","marble","0","marble_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_b.png","wheel_25-75_b-g.png","marble_100-0_b.png","wheel_100-0_b.png","marble_25-75_b-g.png","wheel_25-75_b-g.png","1_marble","List1",18,"V1","The marble has a 0 percent chance of landing on green.","The |marble |has a 0 percent chance of landing on |green.","b-g","b->g","same","LT","LB"
"List1",1,5,"filler","wheel","25","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_b-y.png","marble_100-0_b.png","marble_100-0_b.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","5_wheel","List1",19,"V1","The arrow has a 25 percent chance of landing on blue.","The |arrow |has a 25 percent chance of landing on |blue.","b-y","b->y","same","RB","RT"
"List1",1,5,"filler","marble","25","marble_25-75_b-y.png","marble_100-0_b.png","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_b.png","5_marble","List1",20,"V1","The marble has a 25 percent chance of landing on blue.","The |marble |has a 25 percent chance of landing on |blue.","b-y","b->y","same","LT","LB"
"List1",1,9,"filler","wheel","75","wheel_25-75_g-y.png","wheel_100-0_g.png","marble_25-75_g-y.png","marble_100-0_g.png","wheel_100-0_g.png","marble_100-0_g.png","wheel_25-75_g-y.png","marble_25-75_g-y.png","9_wheel","List1",21,"V1","The arrow has a 75 percent chance of landing on yellow.","The |arrow |has a 75 percent chance of landing on |yellow.","g-y","g->y","same","LB","LT"
"List1",1,9,"filler","marble","75","marble_25-75_g-y.png","marble_100-0_g.png","wheel_25-75_g-y.png","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_25-75_g-y.png","wheel_100-0_g.png","marble_100-0_g.png","9_marble","List1",22,"V1","The marble has a 75 percent chance of landing on yellow.","The |marble |has a 75 percent chance of landing on |yellow.","g-y","g->y","same","RT","RB"
"List1",1,10,"filler","wheel","100","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_100-0_g.png","marble_25-75_g-y.png","wheel_25-75_y-g.png","marble_25-75_g-y.png","wheel_100-0_y.png","marble_100-0_g.png","10_wheel","List1",23,"V1","The arrow has a 100 percent chance of landing on yellow.","The |arrow |has a 100 percent chance of landing on |yellow.","g-y","g->y","flipped","LB","LT"
"List1",1,10,"filler","marble","100","marble_100-0_g.png","marble_25-75_g-y.png","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_100-0_g.png","wheel_100-0_y.png","marble_25-75_g-y.png","wheel_25-75_y-g.png","10_marble","List1",24,"V1","The marble has a 100 percent chance of landing on green.","The |marble |has a 100 percent chance of landing on |green.","g-y","g->y","flipped","LT","LB"
"List1",1,13,"typeB","wheel","25","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_g-b.png","marble_100-0_g.png","13_wheel","List1",25,"V1","The arrow has a 25 percent chance of landing on blue.","The |arrow |has a 25 percent chance of landing on |blue.","b-g","b->g","same","LT","LB"
"List1",1,14,"typeB","marble","25","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","wheel_100-0_g.png","wheel_100-0_g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_25-75_b-g.png","14_marble","List1",26,"V1","The marble has a 25 percent chance of landing on blue.","The |marble |has a 25 percent chance of landing on |blue.","b-g","b->g","same","RB","RT"
"List1",1,15,"typeB","wheel","75","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_g-b.png","marble_100-0_g.png","15_wheel","List1",27,"V1","The arrow has a 75 percent chance of landing on green.","The |arrow |has a 75 percent chance of landing on |green.","b-g","b->g","same","LT","LB"
"List1",1,16,"typeB","marble","75","marble_25-75_b-y.png","marble_25-75_y-b.png","wheel_100-0_b.png","wheel_100-0_y.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_100-0_y.png","marble_25-75_y-b.png","16_marble","List1",28,"V1","The marble has a 75 percent chance of landing on yellow.","The |marble |has a 75 percent chance of landing on |yellow.","b-y","b->y","same","RT","RB"
"List1",1,17,"typeB","wheel","100","wheel_100-0_b.png","wheel_100-0_y.png","marble_25-75_b-y.png","marble_25-75_y-b.png","marble_25-75_y-b.png","wheel_100-0_y.png","marble_25-75_b-y.png","wheel_100-0_b.png","17_wheel","List1",29,"V1","The arrow has a 100 percent chance of landing on blue.","The |arrow |has a 100 percent chance of landing on |blue.","b-y","b->y","same","RB","RT"
"List1",1,18,"typeB","marble","100","marble_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","wheel_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_y-g.png","marble_100-0_g.png","wheel_25-75_g-y.png","18_marble","List1",30,"V1","The marble has a 100 percent chance of landing on green.","The |marble |has a 100 percent chance of landing on |green.","g-y","g->y","same","LB","LT"
"List1",1,19,"typeB","wheel","0","wheel_100-0_b.png","wheel_100-0_y.png","marble_25-75_b-y.png","marble_25-75_y-b.png","marble_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_y-b.png","wheel_100-0_y.png","19_wheel","List1",31,"V1","The arrow has a 0 percent chance of landing on yellow.","The |arrow |has a 0 percent chance of landing on |yellow.","b-y","b->y","same","RT","RB"
"List1",1,20,"typeB","marble","0","marble_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","wheel_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_y-g.png","marble_100-0_g.png","wheel_25-75_g-y.png","20_marble","List1",32,"V1","The marble has a 0 percent chance of landing on yellow.","The |marble |has a 0 percent chance of landing on |yellow.","g-y","g->y","same","LB","LT"
"List2",2,1,"exp","wheel","usually","wheel_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_b-g.png","marble_25-75_b-g.png","wheel_100-0_b.png","marble_100-0_b.png","1_wheel","List2",1,"V1","The arrow usually lands on green.","The |arrow |usually lands on |green.","b-g","b->g","same","LT","LB"
"List2",2,1,"exp","marble","never","marble_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_b.png","wheel_25-75_b-g.png","marble_25-75_b-g.png","wheel_25-75_b-g.png","marble_100-0_b.png","wheel_100-0_b.png","1_marble","List2",2,"V1","The marble never lands on green.","The |marble |never lands on |green.","b-g","b->g","same","LB","LT"
"List2",2,3,"exp","wheel","rarely","wheel_25-75_g-b.png","wheel_100-0_g.png","marble_25-75_g-b.png","marble_100-0_g.png","wheel_100-0_g.png","marble_100-0_g.png","wheel_25-75_g-b.png","marble_25-75_g-b.png","3_wheel","List2",3,"V1","The arrow rarely lands on green.","The |arrow |rarely lands on |green.","b-g","g->b","same","LB","LT"
"List2",2,3,"exp","marble","always","marble_100-0_g.png","marble_25-75_g-b.png","wheel_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_g.png","wheel_100-0_g.png","marble_25-75_g-b.png","wheel_25-75_g-b.png","3_marble","List2",4,"V1","The marble always lands on green.","The |marble |always lands on |green.","b-g","g->b","same","LT","LB"
"List2",2,4,"exp","wheel","never","wheel_100-0_b.png","wheel_25-75_b-g.png","marble_100-0_g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_25-75_g-b.png","4_wheel","List2",5,"V1","The arrow never lands on green.","The |arrow |never lands on |green.","b-g","g->b","flipped","LT","LB"
"List2",2,4,"exp","marble","usually","marble_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_b-g.png","wheel_100-0_b.png","wheel_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_100-0_g.png","4_marble","List2",6,"V1","The marble usually lands on blue.","The |marble |usually lands on |blue.","b-g","g->b","flipped","RT","RB"
"List2",2,5,"exp","wheel","always","wheel_100-0_b.png","wheel_25-75_b-y.png","marble_100-0_b.png","marble_25-75_b-y.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_b.png","5_wheel","List2",7,"V1","The arrow always lands on blue.","The |arrow |always lands on |blue.","b-y","b->y","same","RB","RT"
"List2",2,5,"exp","marble","rarely","marble_25-75_b-y.png","marble_100-0_b.png","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_b.png","5_marble","List2",8,"V1","The marble rarely lands on blue.","The |marble |rarely lands on |blue.","b-y","b->y","same","LT","LB"
"List2",2,7,"exp","wheel","usually","wheel_25-75_y-b.png","wheel_100-0_y.png","marble_25-75_y-b.png","marble_100-0_y.png","wheel_100-0_y.png","marble_100-0_y.png","wheel_25-75_y-b.png","marble_25-75_y-b.png","7_wheel","List2",9,"V1","The arrow usually lands on blue.","The |arrow |usually lands on |blue.","b-y","y->b","same","LB","LT"
"List2",2,7,"exp","marble","never","marble_100-0_y.png","marble_25-75_y-b.png","wheel_100-0_y.png","wheel_25-75_y-b.png","wheel_25-75_y-b.png","marble_25-75_y-b.png","wheel_100-0_y.png","marble_100-0_y.png","7_marble","List2",10,"V1","The marble never lands on blue.","The |marble |never lands on |blue.","b-y","y->b","same","RB","RT"
"List2",2,8,"exp","wheel","rarely","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_y-b.png","marble_100-0_y.png","marble_100-0_y.png","wheel_100-0_b.png","marble_25-75_y-b.png","wheel_25-75_b-y.png","8_wheel","List2",11,"V1","The arrow rarely lands on blue.","The |arrow |rarely lands on |blue.","b-y","y->b","flipped","RB","RT"
"List2",2,8,"exp","marble","always","marble_100-0_y.png","marble_25-75_y-b.png","wheel_100-0_b.png","wheel_25-75_b-y.png","marble_25-75_y-b.png","wheel_25-75_b-y.png","marble_100-0_y.png","wheel_100-0_b.png","8_marble","List2",12,"V1","The marble always lands on yellow.","The |marble |always lands on |yellow.","b-y","y->b","flipped","LB","LT"
"List2",2,9,"exp","wheel","never","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_100-0_g.png","marble_25-75_g-y.png","marble_100-0_g.png","wheel_100-0_g.png","marble_25-75_g-y.png","wheel_25-75_g-y.png","9_wheel","List2",13,"V1","The arrow never lands on yellow.","The |arrow |never lands on |yellow.","g-y","g->y","same","RT","RB"
"List2",2,9,"exp","marble","usually","marble_25-75_g-y.png","marble_100-0_g.png","wheel_25-75_g-y.png","wheel_100-0_g.png","wheel_100-0_g.png","marble_100-0_g.png","wheel_25-75_g-y.png","marble_25-75_g-y.png","9_marble","List2",14,"V1","The marble usually lands on yellow.","The |marble |usually lands on |yellow.","g-y","g->y","same","RB","RT"
"List2",2,10,"exp","wheel","always","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_100-0_g.png","marble_25-75_g-y.png","marble_100-0_g.png","wheel_100-0_y.png","marble_25-75_g-y.png","wheel_25-75_y-g.png","10_wheel","List2",15,"V1","The arrow always lands on yellow.","The |arrow |always lands on |yellow.","g-y","g->y","flipped","RT","RB"
"List2",2,10,"exp","marble","rarely","marble_25-75_g-y.png","marble_100-0_g.png","wheel_25-75_y-g.png","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_25-75_g-y.png","wheel_100-0_y.png","marble_100-0_g.png","10_marble","List2",16,"V1","The marble rarely lands on green.","The |marble |rarely lands on |green.","g-y","g->y","flipped","RT","RB"
"List2",2,2,"filler","wheel","0","wheel_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_25-75_b-g.png","wheel_25-75_g-b.png","marble_25-75_b-g.png","wheel_100-0_g.png","marble_100-0_b.png","2_wheel","List2",17,"V1","The arrow has a 0 percent chance of landing on blue.","The |arrow |has a 0 percent chance of landing on |blue.","b-g","b->g","flipped","LB","LT"
"List2",2,2,"filler","marble","0","marble_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_g.png","wheel_25-75_g-b.png","wheel_100-0_g.png","marble_100-0_b.png","wheel_25-75_g-b.png","marble_25-75_b-g.png","2_marble","List2",18,"V1","The marble has a 0 percent chance of landing on green.","The |marble |has a 0 percent chance of landing on |green.","b-g","b->g","flipped","RT","RB"
"List2",2,6,"filler","wheel","25","wheel_25-75_y-b.png","wheel_100-0_y.png","marble_25-75_b-y.png","marble_100-0_b.png","marble_100-0_b.png","wheel_100-0_y.png","marble_25-75_b-y.png","wheel_25-75_y-b.png","6_wheel","List2",19,"V1","The arrow has a 25 percent chance of landing on yellow.","The |arrow |has a 25 percent chance of landing on |yellow.","b-y","b->y","flipped","RB","RT"
"List2",2,6,"filler","marble","25","marble_25-75_b-y.png","marble_100-0_b.png","wheel_25-75_y-b.png","wheel_100-0_y.png","marble_100-0_b.png","wheel_100-0_y.png","marble_25-75_b-y.png","wheel_25-75_y-b.png","6_marble","List2",20,"V1","The marble has a 25 percent chance of landing on blue.","The |marble |has a 25 percent chance of landing on |blue.","b-y","b->y","flipped","LB","LT"
"List2",2,11,"filler","wheel","75","wheel_25-75_y-g.png","wheel_100-0_y.png","marble_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_y-g.png","marble_25-75_y-g.png","wheel_100-0_y.png","marble_100-0_y.png","11_wheel","List2",21,"V1","The arrow has a 75 percent chance of landing on green.","The |arrow |has a 75 percent chance of landing on |green.","g-y","y->g","same","LT","LB"
"List2",2,11,"filler","marble","75","marble_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_y-g.png","wheel_100-0_y.png","marble_100-0_y.png","wheel_100-0_y.png","marble_25-75_y-g.png","wheel_25-75_y-g.png","11_marble","List2",22,"V1","The marble has a 75 percent chance of landing on green.","The |marble |has a 75 percent chance of landing on |green.","g-y","y->g","same","LB","LT"
"List2",2,12,"filler","wheel","100","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_100-0_y.png","marble_25-75_y-g.png","wheel_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","marble_25-75_y-g.png","12_wheel","List2",23,"V1","The arrow has a 100 percent chance of landing on green.","The |arrow |has a 100 percent chance of landing on |green.","g-y","y->g","flipped","LT","LB"
"List2",2,12,"filler","marble","100","marble_100-0_y.png","marble_25-75_y-g.png","wheel_100-0_g.png","wheel_25-75_g-y.png","wheel_25-75_g-y.png","marble_25-75_y-g.png","wheel_100-0_g.png","marble_100-0_y.png","12_marble","List2",24,"V1","The marble has a 100 percent chance of landing on yellow.","The |marble |has a 100 percent chance of landing on |yellow.","g-y","y->g","flipped","RB","RT"
"List2",2,13,"typeB","wheel","25","wheel_25-75_b-y.png","wheel_25-75_y-b.png","marble_100-0_b.png","marble_100-0_y.png","marble_100-0_y.png","wheel_25-75_y-b.png","marble_100-0_b.png","wheel_25-75_b-y.png","13_wheel","List2",25,"V1","The arrow has a 25 percent chance of landing on blue.","The |arrow |has a 25 percent chance of landing on |blue.","b-y","b->y","same","RB","RT"
"List2",2,14,"typeB","marble","25","marble_25-75_b-y.png","marble_25-75_y-b.png","wheel_100-0_b.png","wheel_100-0_y.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_100-0_y.png","marble_25-75_y-b.png","14_marble","List2",26,"V1","The marble has a 25 percent chance of landing on blue.","The |marble |has a 25 percent chance of landing on |blue.","b-y","b->y","same","RT","RB"
"List2",2,15,"typeB","wheel","75","wheel_25-75_b-y.png","wheel_25-75_y-b.png","marble_100-0_b.png","marble_100-0_y.png","wheel_25-75_y-b.png","marble_100-0_y.png","wheel_25-75_b-y.png","marble_100-0_b.png","15_wheel","List2",27,"V1","The arrow has a 75 percent chance of landing on yellow.","The |arrow |has a 75 percent chance of landing on |yellow.","b-y","b->y","same","LB","LT"
"List2",2,16,"typeB","marble","75","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","wheel_100-0_g.png","marble_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_g-b.png","wheel_100-0_g.png","16_marble","List2",28,"V1","The marble has a 75 percent chance of landing on green.","The |marble |has a 75 percent chance of landing on |green.","b-g","b->g","same","LT","LB"
"List2",2,17,"typeB","wheel","100","wheel_100-0_b.png","wheel_100-0_g.png","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_25-75_b-g.png","17_wheel","List2",29,"V1","The arrow has a 100 percent chance of landing on blue.","The |arrow |has a 100 percent chance of landing on |blue.","b-g","b->g","same","LB","LT"
"List2",2,18,"typeB","marble","100","marble_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","wheel_25-75_y-g.png","wheel_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_g-y.png","marble_100-0_g.png","18_marble","List2",30,"V1","The marble has a 100 percent chance of landing on green.","The |marble |has a 100 percent chance of landing on |green.","g-y","g->y","same","RB","RT"
"List2",2,19,"typeB","wheel","0","wheel_100-0_b.png","wheel_100-0_g.png","marble_25-75_b-g.png","marble_25-75_g-b.png","marble_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_g-b.png","wheel_100-0_g.png","19_wheel","List2",31,"V1","The arrow has a 0 percent chance of landing on green.","The |arrow |has a 0 percent chance of landing on |green.","b-g","b->g","same","RT","RB"
"List2",2,20,"typeB","marble","0","marble_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","wheel_25-75_y-g.png","marble_100-0_g.png","wheel_25-75_g-y.png","marble_100-0_y.png","wheel_25-75_y-g.png","20_marble","List2",32,"V1","The marble has a 0 percent chance of landing on yellow.","The |marble |has a 0 percent chance of landing on |yellow.","g-y","g->y","same","LT","LB"
"List3",3,1,"exp","wheel","rarely","wheel_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_b-g.png","marble_25-75_b-g.png","wheel_100-0_b.png","marble_100-0_b.png","1_wheel","List3",1,"V1","The arrow rarely lands on blue.","The |arrow |rarely lands on |blue.","b-g","b->g","same","LT","LB"
"List3",3,1,"exp","marble","always","marble_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_b.png","wheel_25-75_b-g.png","wheel_100-0_b.png","marble_100-0_b.png","wheel_25-75_b-g.png","marble_25-75_b-g.png","1_marble","List3",2,"V1","The marble always lands on blue.","The |marble |always lands on |blue.","b-g","b->g","same","RT","RB"
"List3",3,2,"exp","wheel","never","wheel_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_25-75_b-g.png","wheel_25-75_g-b.png","marble_25-75_b-g.png","wheel_100-0_g.png","marble_100-0_b.png","2_wheel","List3",3,"V1","The arrow never lands on blue.","The |arrow |never lands on |blue.","b-g","b->g","flipped","LB","LT"
"List3",3,2,"exp","marble","usually","marble_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_g-b.png","wheel_100-0_g.png","marble_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_b.png","wheel_100-0_g.png","2_marble","List3",4,"V1","The marble usually lands on green.","The |marble |usually lands on |green.","b-g","b->g","flipped","LT","LB"
"List3",3,4,"exp","wheel","always","wheel_100-0_b.png","wheel_25-75_b-g.png","marble_100-0_g.png","marble_25-75_g-b.png","wheel_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_100-0_g.png","4_wheel","List3",5,"V1","The arrow always lands on blue.","The |arrow |always lands on |blue.","b-g","g->b","flipped","LB","LT"
"List3",3,4,"exp","marble","rarely","marble_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_b-g.png","wheel_100-0_b.png","wheel_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_25-75_g-b.png","4_marble","List3",6,"V1","The marble rarely lands on green.","The |marble |rarely lands on |green.","b-g","g->b","flipped","RB","RT"
"List3",3,5,"exp","wheel","usually","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_b-y.png","marble_100-0_b.png","marble_100-0_b.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","5_wheel","List3",7,"V1","The arrow usually lands on yellow.","The |arrow |usually lands on |yellow.","b-y","b->y","same","RB","RT"
"List3",3,5,"exp","marble","never","marble_100-0_b.png","marble_25-75_b-y.png","wheel_100-0_b.png","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_100-0_b.png","wheel_25-75_b-y.png","marble_25-75_b-y.png","5_marble","List3",8,"V1","The marble never lands on yellow.","The |marble |never lands on |yellow.","b-y","b->y","same","RT","RB"
"List3",3,6,"exp","wheel","rarely","wheel_25-75_y-b.png","wheel_100-0_y.png","marble_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_y.png","marble_100-0_b.png","wheel_25-75_y-b.png","marble_25-75_b-y.png","6_wheel","List3",9,"V1","The arrow rarely lands on yellow.","The |arrow |rarely lands on |yellow.","b-y","b->y","flipped","LB","LT"
"List3",3,6,"exp","marble","always","marble_100-0_b.png","marble_25-75_b-y.png","wheel_100-0_y.png","wheel_25-75_y-b.png","marble_100-0_b.png","wheel_100-0_y.png","marble_25-75_b-y.png","wheel_25-75_y-b.png","6_marble","List3",10,"V1","The marble always lands on blue.","The |marble |always lands on |blue.","b-y","b->y","flipped","LT","LB"
