"list_id","display_id","condition","target_object","modal","sentence","target_image","competitor_image","other1_image","other2_image","LT","RT","LB","RB","list_name","trial_in_list","variant","exp_groups","filler_group","color_pair","marble_orientation","wheel_option","instruction","target_loc","competitor_loc"
1,12,"filler","marble","100","The marble has a 100 percent chance of landing on yellow.","marble_100-0_y.png","marble_25-75_y-g.png","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_25-75_y-g.png","wheel_25-75_g-y.png","marble_100-0_y.png","wheel_100-0_g.png","List1",24,"V1","AB","C","g-y","y->g","flipped","The |marble |has a 100 percent chance of landing on |yellow.","LB","LT"
1,13,"filler","marble","25","The marble has a 25 percent chance of landing on blue.","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","wheel_100-0_g.png","wheel_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_g.png","marble_25-75_g-b.png","List1",25,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 25 percent chance of landing on |blue.","RT","RB"
1,14,"filler","wheel","25","The arrow has a 25 percent chance of landing on blue.","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","List1",26,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 25 percent chance of landing on |blue.","LB","LT"
1,15,"filler","marble","75","The marble has a 75 percent chance of landing on green.","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","wheel_100-0_g.png","wheel_100-0_g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_25-75_b-g.png","List1",27,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 75 percent chance of landing on |green.","RB","RT"
1,16,"filler","wheel","75","The arrow has a 75 percent chance of landing on green.","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_g-b.png","marble_100-0_g.png","List1",28,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 75 percent chance of landing on |green.","LT","LB"
1,17,"filler","wheel","0","The arrow has a 0 percent chance of landing on green.","wheel_100-0_b.png","wheel_100-0_g.png","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_g.png","marble_25-75_g-b.png","List1",29,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 0 percent chance of landing on |green.","LT","LB"
1,18,"filler","marble","0","The marble has a 0 percent chance of landing on green.","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","wheel_25-75_g-b.png","wheel_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","List1",30,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 0 percent chance of landing on |green.","RB","RT"
1,19,"filler","wheel","100","The arrow has a 100 percent chance of landing on blue.","wheel_100-0_b.png","wheel_100-0_g.png","marble_25-75_b-g.png","marble_25-75_g-b.png","marble_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_g-b.png","wheel_100-0_g.png","List1",31,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 100 percent chance of landing on |blue.","RT","RB"
1,20,"filler","marble","100","The marble has a 100 percent chance of landing on blue.","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_b.png","wheel_25-75_b-g.png","List1",32,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 100 percent chance of landing on |blue.","LB","LT"
2,1,"exp","wheel","usually","The arrow usually lands on green.","wheel_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_b-g.png","marble_100-0_b.png","wheel_100-0_b.png","marble_100-0_b.png","wheel_25-75_b-g.png","marble_25-75_b-g.png","List2",1,"V1","AC","B","b-g","b->g","same","The |arrow |usually lands on |green.","LB","LT"
2,1,"exp","marble","never","The marble never lands on green.","marble_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_b.png","wheel_25-75_b-g.png","wheel_25-75_b-g.png","marble_25-75_b-g.png","wheel_100-0_b.png","marble_100-0_b.png","List2",2,"V1","AC","B","b-g","b->g","same","The |marble |never lands on |green.","RB","RT"
2,2,"exp","wheel","rarely","The arrow rarely lands on green.","wheel_25-75_g-b.png","wheel_100-0_g.png","marble_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_g-b.png","marble_25-75_b-g.png","wheel_100-0_g.png","marble_100-0_b.png","List2",3,"V1","AC","B","b-g","b->g","flipped","The |arrow |rarely lands on |green.","LT","LB"
2,2,"exp","marble","always","The marble always lands on blue.","marble_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_g.png","wheel_25-75_g-b.png","wheel_100-0_g.png","marble_100-0_b.png","wheel_25-75_g-b.png","marble_25-75_b-g.png","List2",4,"V1","AC","B","b-g","b->g","flipped","The |marble |always lands on |blue.","RT","RB"
2,3,"exp","wheel","never","The arrow never lands on blue.","wheel_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_g.png","marble_25-75_g-b.png","marble_100-0_g.png","wheel_100-0_g.png","marble_25-75_g-b.png","wheel_25-75_g-b.png","List2",5,"V1","AC","B","b-g","g->b","same","The |arrow |never lands on |blue.","RT","RB"
2,3,"exp","marble","usually","The marble usually lands on blue.","marble_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_g-b.png","wheel_100-0_g.png","wheel_100-0_g.png","marble_100-0_g.png","wheel_25-75_g-b.png","marble_25-75_g-b.png","List2",6,"V1","AC","B","b-g","g->b","same","The |marble |usually lands on |blue.","RB","RT"
2,4,"exp","wheel","always","The arrow always lands on blue.","wheel_100-0_b.png","wheel_25-75_b-g.png","marble_100-0_g.png","marble_25-75_g-b.png","wheel_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_100-0_g.png","List2",7,"V1","AC","B","b-g","g->b","flipped","The |arrow |always lands on |blue.","LB","LT"
2,4,"exp","marble","rarely","The marble rarely lands on green.","marble_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_g-b.png","wheel_25-75_b-g.png","marble_100-0_g.png","wheel_100-0_b.png","List2",8,"V1","AC","B","b-g","g->b","flipped","The |marble |rarely lands on |green.","LT","LB"
2,9,"exp","wheel","usually","The arrow usually lands on yellow.","wheel_25-75_g-y.png","wheel_100-0_g.png","marble_25-75_g-y.png","marble_100-0_g.png","wheel_100-0_g.png","marble_100-0_g.png","wheel_25-75_g-y.png","marble_25-75_g-y.png","List2",9,"V1","AC","B","g-y","g->y","same","The |arrow |usually lands on |yellow.","LB","LT"
2,9,"exp","marble","never","The marble never lands on yellow.","marble_100-0_g.png","marble_25-75_g-y.png","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_100-0_g.png","wheel_100-0_g.png","marble_25-75_g-y.png","wheel_25-75_g-y.png","List2",10,"V1","AC","B","g-y","g->y","same","The |marble |never lands on |yellow.","LT","LB"
2,10,"exp","wheel","rarely","The arrow rarely lands on yellow.","wheel_25-75_y-g.png","wheel_100-0_y.png","marble_25-75_g-y.png","marble_100-0_g.png","marble_100-0_g.png","wheel_100-0_y.png","marble_25-75_g-y.png","wheel_25-75_y-g.png","List2",11,"V1","AC","B","g-y","g->y","flipped","The |arrow |rarely lands on |yellow.","RB","RT"
2,10,"exp","marble","always","The marble always lands on green.","marble_100-0_g.png","marble_25-75_g-y.png","wheel_100-0_y.png","wheel_25-75_y-g.png","wheel_100-0_y.png","marble_100-0_g.png","wheel_25-75_y-g.png","marble_25-75_g-y.png","List2",12,"V1","AC","B","g-y","g->y","flipped","The |marble |always lands on |green.","RT","RB"
2,11,"exp","wheel","never","The arrow never lands on green.","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_100-0_y.png","marble_25-75_y-g.png","wheel_25-75_y-g.png","marble_25-75_y-g.png","wheel_100-0_y.png","marble_100-0_y.png","List2",13,"V1","AC","B","g-y","y->g","same","The |arrow |never lands on |green.","LB","LT"
2,11,"exp","marble","usually","The marble usually lands on green.","marble_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_y-g.png","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_25-75_y-g.png","wheel_100-0_y.png","marble_100-0_y.png","List2",14,"V1","AC","B","g-y","y->g","same","The |marble |usually lands on |green.","RT","RB"
2,12,"exp","wheel","always","The arrow always lands on green.","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_100-0_y.png","marble_25-75_y-g.png","wheel_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","marble_25-75_y-g.png","List2",15,"V1","AC","B","g-y","y->g","flipped","The |arrow |always lands on |green.","LT","LB"
2,12,"exp","marble","rarely","The marble rarely lands on yellow.","marble_25-75_y-g.png","marble_100-0_y.png","wheel_25-75_g-y.png","wheel_100-0_g.png","wheel_100-0_g.png","marble_100-0_y.png","wheel_25-75_g-y.png","marble_25-75_y-g.png","List2",16,"V1","AC","B","g-y","y->g","flipped","The |marble |rarely lands on |yellow.","RB","RT"
2,5,"filler","wheel","0","The arrow has a 0 percent chance of landing on yellow.","wheel_100-0_b.png","wheel_25-75_b-y.png","marble_100-0_b.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","marble_25-75_b-y.png","wheel_100-0_b.png","marble_100-0_b.png","List2",17,"V1","AC","B","b-y","b->y","same","The |arrow |has a 0 percent chance of landing on |yellow.","LB","LT"
2,5,"filler","marble","0","The marble has a 0 percent chance of landing on yellow.","marble_100-0_b.png","marble_25-75_b-y.png","wheel_100-0_b.png","wheel_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","List2",18,"V1","AC","B","b-y","b->y","same","The |marble |has a 0 percent chance of landing on |yellow.","LT","LB"
2,6,"filler","wheel","25","The arrow has a 25 percent chance of landing on yellow.","wheel_25-75_y-b.png","wheel_100-0_y.png","marble_25-75_b-y.png","marble_100-0_b.png","marble_100-0_b.png","wheel_100-0_y.png","marble_25-75_b-y.png","wheel_25-75_y-b.png","List2",19,"V1","AC","B","b-y","b->y","flipped","The |arrow |has a 25 percent chance of landing on |yellow.","RB","RT"
2,6,"filler","marble","25","The marble has a 25 percent chance of landing on blue.","marble_25-75_b-y.png","marble_100-0_b.png","wheel_25-75_y-b.png","wheel_100-0_y.png","wheel_25-75_y-b.png","marble_25-75_b-y.png","wheel_100-0_y.png","marble_100-0_b.png","List2",20,"V1","AC","B","b-y","b->y","flipped","The |marble |has a 25 percent chance of landing on |blue.","RT","RB"
2,7,"filler","wheel","75","The arrow has a 75 percent chance of landing on blue.","wheel_25-75_y-b.png","wheel_100-0_y.png","marble_25-75_y-b.png","marble_100-0_y.png","marble_25-75_y-b.png","wheel_25-75_y-b.png","marble_100-0_y.png","wheel_100-0_y.png","List2",21,"V1","AC","B","b-y","y->b","same","The |arrow |has a 75 percent chance of landing on |blue.","RT","RB"
2,7,"filler","marble","75","The marble has a 75 percent chance of landing on blue.","marble_25-75_y-b.png","marble_100-0_y.png","wheel_25-75_y-b.png","wheel_100-0_y.png","marble_25-75_y-b.png","wheel_25-75_y-b.png","marble_100-0_y.png","wheel_100-0_y.png","List2",22,"V1","AC","B","b-y","y->b","same","The |marble |has a 75 percent chance of landing on |blue.","LT","LB"
2,8,"filler","wheel","100","The arrow has a 100 percent chance of landing on blue.","wheel_100-0_b.png","wheel_25-75_b-y.png","marble_100-0_y.png","marble_25-75_y-b.png","marble_25-75_y-b.png","wheel_25-75_b-y.png","marble_100-0_y.png","wheel_100-0_b.png","List2",23,"V1","AC","B","b-y","y->b","flipped","The |arrow |has a 100 percent chance of landing on |blue.","RB","RT"
2,8,"filler","marble","100","The marble has a 100 percent chance of landing on yellow.","marble_100-0_y.png","marble_25-75_y-b.png","wheel_100-0_b.png","wheel_25-75_b-y.png","marble_25-75_y-b.png","wheel_25-75_b-y.png","marble_100-0_y.png","wheel_100-0_b.png","List2",24,"V1","AC","B","b-y","y->b","flipped","The |marble |has a 100 percent chance of landing on |yellow.","LB","LT"
2,13,"filler","marble","25","The marble has a 25 percent chance of landing on blue.","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","wheel_100-0_g.png","wheel_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_g.png","marble_25-75_g-b.png","List2",25,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 25 percent chance of landing on |blue.","RT","RB"
2,14,"filler","wheel","25","The arrow has a 25 percent chance of landing on blue.","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","List2",26,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 25 percent chance of landing on |blue.","LB","LT"
2,15,"filler","marble","75","The marble has a 75 percent chance of landing on green.","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","wheel_100-0_g.png","wheel_100-0_g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_25-75_b-g.png","List2",27,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 75 percent chance of landing on |green.","RB","RT"
2,16,"filler","wheel","75","The arrow has a 75 percent chance of landing on green.","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","wheel_25-75_g-b.png","marble_100-0_g.png","List2",28,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 75 percent chance of landing on |green.","LT","LB"
2,17,"filler","wheel","0","The arrow has a 0 percent chance of landing on green.","wheel_100-0_b.png","wheel_100-0_g.png","marble_25-75_b-g.png","marble_25-75_g-b.png","wheel_100-0_b.png","marble_25-75_b-g.png","wheel_100-0_g.png","marble_25-75_g-b.png","List2",29,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 0 percent chance of landing on |green.","LT","LB"
2,18,"filler","marble","0","The marble has a 0 percent chance of landing on green.","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","wheel_25-75_g-b.png","wheel_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_b-g.png","marble_100-0_b.png","List2",30,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 0 percent chance of landing on |green.","RB","RT"
2,19,"filler","wheel","100","The arrow has a 100 percent chance of landing on blue.","wheel_100-0_b.png","wheel_100-0_g.png","marble_25-75_b-g.png","marble_25-75_g-b.png","marble_25-75_b-g.png","wheel_100-0_b.png","marble_25-75_g-b.png","wheel_100-0_g.png","List2",31,"V1",NA,NA,"b-g","b->g","same","The |arrow |has a 100 percent chance of landing on |blue.","RT","RB"
2,20,"filler","marble","100","The marble has a 100 percent chance of landing on blue.","marble_100-0_b.png","marble_100-0_g.png","wheel_25-75_b-g.png","wheel_25-75_g-b.png","marble_100-0_g.png","wheel_25-75_g-b.png","marble_100-0_b.png","wheel_25-75_b-g.png","List2",32,"V1",NA,NA,"b-g","b->g","same","The |marble |has a 100 percent chance of landing on |blue.","LB","LT"
3,5,"exp","wheel","rarely","The arrow rarely lands on blue.","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_b.png","marble_100-0_b.png","wheel_25-75_b-y.png","marble_25-75_b-y.png","List3",1,"V1","BC","A","b-y","b->y","same","The |arrow |rarely lands on |blue.","LB","LT"
3,5,"exp","marble","always","The marble always lands on blue.","marble_100-0_b.png","marble_25-75_b-y.png","wheel_100-0_b.png","wheel_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_b.png","marble_25-75_b-y.png","wheel_25-75_b-y.png","List3",2,"V1","BC","A","b-y","b->y","same","The |marble |always lands on |blue.","LT","LB"
3,6,"exp","wheel","never","The arrow never lands on blue.","wheel_100-0_y.png","wheel_25-75_y-b.png","marble_100-0_b.png","marble_25-75_b-y.png","marble_100-0_b.png","wheel_100-0_y.png","marble_25-75_b-y.png","wheel_25-75_y-b.png","List3",3,"V1","BC","A","b-y","b->y","flipped","The |arrow |never lands on |blue.","RT","RB"
3,6,"exp","marble","usually","The marble usually lands on yellow.","marble_25-75_b-y.png","marble_100-0_b.png","wheel_25-75_y-b.png","wheel_100-0_y.png","wheel_100-0_y.png","marble_100-0_b.png","wheel_25-75_y-b.png","marble_25-75_b-y.png","List3",4,"V1","BC","A","b-y","b->y","flipped","The |marble |usually lands on |yellow.","RB","RT"
3,7,"exp","wheel","always","The arrow always lands on yellow.","wheel_100-0_y.png","wheel_25-75_y-b.png","marble_100-0_y.png","marble_25-75_y-b.png","wheel_100-0_y.png","marble_100-0_y.png","wheel_25-75_y-b.png","marble_25-75_y-b.png","List3",5,"V1","BC","A","b-y","y->b","same","The |arrow |always lands on |yellow.","LT","LB"
3,7,"exp","marble","rarely","The marble rarely lands on yellow.","marble_25-75_y-b.png","marble_100-0_y.png","wheel_25-75_y-b.png","wheel_100-0_y.png","wheel_100-0_y.png","marble_100-0_y.png","wheel_25-75_y-b.png","marble_25-75_y-b.png","List3",6,"V1","BC","A","b-y","y->b","same","The |marble |rarely lands on |yellow.","RB","RT"
3,8,"exp","wheel","usually","The arrow usually lands on yellow.","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_25-75_y-b.png","marble_100-0_y.png","wheel_100-0_b.png","marble_100-0_y.png","wheel_25-75_b-y.png","marble_25-75_y-b.png","List3",7,"V1","BC","A","b-y","y->b","flipped","The |arrow |usually lands on |yellow.","LB","LT"
3,8,"exp","marble","never","The marble never lands on blue.","marble_100-0_y.png","marble_25-75_y-b.png","wheel_100-0_b.png","wheel_25-75_b-y.png","wheel_100-0_b.png","marble_100-0_y.png","wheel_25-75_b-y.png","marble_25-75_y-b.png","List3",8,"V1","BC","A","b-y","y->b","flipped","The |marble |never lands on |blue.","RT","RB"
3,9,"exp","wheel","rarely","The arrow rarely lands on green.","wheel_25-75_g-y.png","wheel_100-0_g.png","marble_25-75_g-y.png","marble_100-0_g.png","marble_25-75_g-y.png","wheel_25-75_g-y.png","marble_100-0_g.png","wheel_100-0_g.png","List3",9,"V1","BC","A","g-y","g->y","same","The |arrow |rarely lands on |green.","RT","RB"
3,9,"exp","marble","always","The marble always lands on green.","marble_100-0_g.png","marble_25-75_g-y.png","wheel_100-0_g.png","wheel_25-75_g-y.png","marble_25-75_g-y.png","wheel_25-75_g-y.png","marble_100-0_g.png","wheel_100-0_g.png","List3",10,"V1","BC","A","g-y","g->y","same","The |marble |always lands on |green.","LB","LT"
3,10,"exp","wheel","never","The arrow never lands on green.","wheel_100-0_y.png","wheel_25-75_y-g.png","marble_100-0_g.png","marble_25-75_g-y.png","wheel_100-0_y.png","marble_100-0_g.png","wheel_25-75_y-g.png","marble_25-75_g-y.png","List3",11,"V1","BC","A","g-y","g->y","flipped","The |arrow |never lands on |green.","LT","LB"
3,10,"exp","marble","usually","The marble usually lands on yellow.","marble_25-75_g-y.png","marble_100-0_g.png","wheel_25-75_y-g.png","wheel_100-0_y.png","wheel_100-0_y.png","marble_100-0_g.png","wheel_25-75_y-g.png","marble_25-75_g-y.png","List3",12,"V1","BC","A","g-y","g->y","flipped","The |marble |usually lands on |yellow.","RB","RT"
